Lat,Long,Country,Tests,E+3,E+4,E+5,E+6,E+7,E+8,confidence(E-5),confidence(E-6),confidence(E-7),confidence(E-8),confidence(E-9),,Lat,Long,Country,Tests,confidence(E-5),confidence(E-6),confidence(E-7),confidence(E-8),confidence(E-9),,Lat,Long,Country,Tests,E+3,E+4,E+5,E+6,E+7,E+8,,Country,case-fatality rate,error,,,Country,x,x1,Country,n,n1,,,,
-33.8688,151.2093,Australia,6164296,0.103010788,0.104148148,0.107744796,0.119118396,0.155084877,0.268820876,0.143782712,0.10661458,0.102897778,0.102526095,0.102488656,,55.1694,23.8813,Lithuania,634751,0.114271097,0.103663418,0.102602652,0.102496554,0.102486155,,48.3794,31.1656,Ukraine,1516712,0.103040073,0.104240757,0.108037651,0.120044486,0.158013432,0.27808178,,Panama,0.021710807,0.001612121,,,India,0.999968121,3.18794E-05,Panama,2373078135,7266.074504,,,,
13.7942,-88.8965,El Salvador,310444,0.102973143,0.104029105,0.107368349,0.117927967,0.151320409,0.256916584,0.111089341,0.103345242,0.102570831,0.102493384,0.102485754,,9.082,8.6753,Nigeria,398304,0.114261286,0.103662437,0.102602551,0.102496554,0.102485972,,6,12,Cameroon,149000,0.103037945,0.104234025,0.108016365,0.119977171,0.157800563,0.27740863,,Cameroon,0.021471111,0.003504436,,,Brazil,0.999965386,3.46138E-05,Cameroon,2347453361,15754.72054,,,,
49.8175,15.473,Czechia,891140,0.103096721,0.104419891,0.108604123,0.121835827,0.163678147,0.295995182,0.120752209,0.104311529,0.10266746,0.102503036,0.102486721,,35.1264,33.4299,Cyprus,286736,0.114255647,0.103661873,0.102602497,0.102496564,0.102485972,,8.538,-80.7821,Panama,326597,0.10303495,0.104224556,0.107986418,0.119882473,0.1575011,0.276461643,,Ukraine,0.021303151,0.001411335,,,S. Korea,0.999964373,3.56267E-05,Ukraine,2329489979,1535.881551,,,,
36,128,S. Korea,1924170,0.103116142,0.104481308,0.108798342,0.12245,0.165620334,0.302136916,0.130179423,0.105254251,0.102761735,0.102512484,0.102487523,,50.8333,4,Belgium,2234172,0.114242766,0.103660584,0.10260239,0.102496394,0.102484787,,-30.5595,22.9375,South Africa,3652970,0.103025932,0.104196038,0.107896237,0.119597294,0.156599286,0.273609857,,Tunisia,0.021276596,0.008102133,,,Cameroon,0.999963347,3.66533E-05,Tunisia,2326649300,16675.26213,,,,
6,12,Cameroon,149000,0.103037945,0.104234025,0.108016365,0.119977171,0.157800563,0.27740863,0.109236938,0.103160002,0.102552309,0.10249154,0.102485471,,18.7357,-70.1627,Dominican Republic,363807,0.11403541,0.103639849,0.102600293,0.102496333,0.102485754,,21.0079,10.9408,Mauritania,69937,0.103025049,0.104193245,0.107887407,0.119569371,0.156510985,0.273330626,,Pakistan,0.021274867,0.000887532,,,Denmark,0.99995823,4.17701E-05,Pakistan,2326464361,901.1383455,,,,
56.2639,9.5018,Denmark,2400103,0.102908511,0.103824721,0.10672203,0.115884126,0.144857219,0.236478182,0.1232434,0.104560648,0.102692376,0.102505621,0.102487523,,-0.8037,11.6094,Gabon,116252,0.113470289,0.103583337,0.102594642,0.102495772,0.102485895,,44.0165,21.0059,Serbia,920852,0.103023139,0.104187206,0.107868309,0.119508979,0.156320008,0.272726705,,Senegal,0.020957194,0.004131923,,,Lebanon,0.999956945,4.30545E-05,Senegal,2292469787,15936.30806,,,,
33.8547,35.8623,Lebanon,511468,0.103310322,0.105095359,0.110740141,0.128590509,0.185038329,0.363542007,0.121154814,0.10435179,0.102671487,0.102503467,0.102486721,,22,-80,Cuba,388194,0.112817329,0.103518041,0.102588112,0.102495114,0.102485754,,25.0343,-77.3963,Bahamas,11037,0.103014967,0.104161362,0.107786582,0.119250535,0.155502738,0.270142269,,Argentina,0.020818016,0.000753442,,,Bulgaria,0.999956652,4.33482E-05,Argentina,2277569122,1863.25713,,,,
42.7339,25.4858,Bulgaria,403213,0.102907206,0.103820593,0.106708977,0.115842848,0.144726684,0.236065392,0.110967029,0.103333011,0.10256961,0.102493219,0.102485754,,64,26,Finland,636019,0.112609386,0.103497247,0.102586026,0.102494931,0.102484787,,18.0708,-63.0501,Saint Martin,2756,0.10301436,0.104159445,0.107780519,0.119231363,0.15544211,0.269950547,,Eswatini,0.020177384,0.00702146,,,Paraguay,0.999955862,4.41377E-05,Eswatini,2208925759,73613.68212,,,,
-23.4425,-58.4438,Paraguay,185921,0.103093873,0.104410884,0.108575642,0.121745761,0.163393336,0.29509453,0.110789841,0.103315292,0.102567838,0.102493093,0.102485625,,8.538,-80.7821,Panama,326597,0.112427332,0.103479042,0.102584213,0.102494745,0.102485754,,38.9637,35.2433,Turkey,6937088,0.103013747,0.104157507,0.107774392,0.119211986,0.155380833,0.269756773,,Japan,0.018894058,0.001766244,,,Madagascar,0.999952653,4.73466E-05,Japan,2071142373,1437.468767,,,,
-18.7669,46.8691,Madagascar,57254,0.103196808,0.104736394,0.109604992,0.125000854,0.173686841,0.327645452,0.107872388,0.103023547,0.102538663,0.102490172,0.102485328,,53.1424,-7.6921,Ireland,824712,0.112042016,0.103440509,0.10258036,0.102494459,0.102484787,,-33.8688,151.2093,Australia,6164296,0.103010788,0.104148148,0.107744796,0.119118396,0.155084877,0.268820876,,Nigeria,0.018817354,0.001960074,,,North Macedonia,0.999951013,4.89872E-05,Nigeria,2062895512,5179.198583,,,,
41.6086,21.7453,North Macedonia,147002,0.102885885,0.103753171,0.106495768,0.115168623,0.142594599,0.22932315,0.107347876,0.102971096,0.102533418,0.102489671,0.102485471,,9.7489,-83.7534,Costa Rica,146047,0.11197792,0.1034341,0.102579718,0.102494282,0.102485692,,22,-80,Cuba,388194,0.103009211,0.104143162,0.107729029,0.119068537,0.15492721,0.26832229,,Croatia,0.018557956,0.00455031,,,Senegal,0.999947981,5.20191E-05,Croatia,2034996179,12280.02232,,,,
14.4974,-14.4524,Senegal,143852,0.103044539,0.104254878,0.108082307,0.120185701,0.158459991,0.279493924,0.109198359,0.103156144,0.102551923,0.102491506,0.102485471,,23.6345,-102.5528,Mexico,1334331,0.111926642,0.103428972,0.102579198,0.102494264,0.102484787,,41.2044,74.7661,Kyrgyzstan,267718,0.103006752,0.104135385,0.107704436,0.118990767,0.154681277,0.267544583,,India,0.017983666,0.000236103,,,USA,0.999944937,5.50626E-05,India,1973175700,48.83299413,,,,
60.472,8.4689,Norway,686202,0.102999553,0.104112621,0.107632451,0.118763131,0.15396143,0.265268226,0.115969329,0.103833241,0.102619629,0.102498259,0.102486155,,13.7942,-88.8965,El Salvador,310444,0.111089341,0.103345242,0.102570831,0.102493384,0.102485754,,56.8796,24.6032,Latvia,248932,0.103002195,0.104120976,0.107658871,0.118846679,0.154225632,0.266103704,,Hong Kong,0.017965323,0.00643974,,,Norway,0.999934091,6.59095E-05,Hong Kong,1971199840,2525.835408,,,,
39.0742,21.8243,Greece,931002,0.102988068,0.1040763,0.107517594,0.118399921,0.152812859,0.261636123,0.117841052,0.104020414,0.102638346,0.102500141,0.102486155,,41.2044,74.7661,Kyrgyzstan,267718,0.111025224,0.10333883,0.10257019,0.102493329,0.102485471,,60.472,8.4689,Norway,686202,0.102999553,0.104112621,0.107632451,0.118763131,0.15396143,0.265268226,,Morocco,0.017949913,0.001811454,,,Greece,0.999929914,7.00863E-05,Morocco,1969539993,1041.553405,,,,
45.1,15.2,Croatia,165716,0.103078895,0.104363523,0.108425871,0.121272144,0.161895627,0.29035836,0.110132788,0.103249587,0.102561267,0.102492434,0.102485625,,42.7339,25.4858,Bulgaria,403213,0.110967029,0.103333011,0.10256961,0.102493219,0.102485754,,39.0742,21.8243,Greece,931002,0.102988068,0.1040763,0.107517594,0.118399921,0.152812859,0.261636123,,Dominican Republic,0.01784876,0.001445816,,,Croatia,0.999929091,7.09088E-05,Dominican Republic,1958642771,5383.741298,,,,
2.5,112.5,Malaysia,1232927,0.103181701,0.104688622,0.109453927,0.124523142,0.172176184,0.322868334,0.126955569,0.104931865,0.102729494,0.102509256,0.102487156,,-23.4425,-58.4438,Paraguay,185921,0.110789841,0.103315292,0.102567838,0.102493093,0.102485625,,14.6415,-61.0242,Martinique,12227,0.102980848,0.104053471,0.1074454,0.118171623,0.152090919,0.25935315,,Paraguay,0.017640018,0.003496342,,,Malaysia,0.999924961,7.50393E-05,Paraguay,1936147702,10413.81932,,,,
41.1533,20.1683,Albania,56815,0.10295759,0.103979921,0.107212817,0.117436129,0.149765082,0.251998207,0.106048574,0.102841166,0.102520425,0.102488341,0.102485271,,56.8796,24.6032,Latvia,248932,0.11064824,0.103301132,0.102566421,0.102492966,0.102485471,,47.5162,14.5501,Austria,1160743,0.10297802,0.104044527,0.107417119,0.118082191,0.15180811,0.25845883,,Czechia,0.01747323,0.00282361,,,Albania,0.999924654,7.53459E-05,Czechia,1918166885,2152.486574,,,,
9.9456,-9.6966,Guinea,23588,0.103491999,0.10566987,0.112556903,0.134335615,0.203205949,0.420993069,0.10737656,0.102973964,0.102533705,0.102489679,0.102485271,,-21.1351,55.2471,R¨¦union,35419,0.110186516,0.10325496,0.102561804,0.102492489,0.102485552,,47.4116,28.3699,Moldova,207925,0.102977742,0.104043647,0.107414335,0.118073387,0.151780268,0.258370786,,Russia,0.017278195,0.000438796,,,Guinea,0.999924427,7.55735E-05,Russia,1897132929,52.69813692,,,,
3.9339,-53.1258,French Guiana,52668,0.103490997,0.105666701,0.112546883,0.134303927,0.203105742,0.420676187,0.109787124,0.103215021,0.10255781,0.102492089,0.102485512,,45.1,15.2,Croatia,165716,0.110132788,0.103249587,0.102561267,0.102492434,0.102485625,,-35.6751,-71.543,Chile,2365753,0.102975911,0.104037858,0.107396029,0.118015499,0.15159721,0.257791903,,Thailand,0.017003811,0.007438418,,,French Guiana,0.999922972,7.70276E-05,Thailand,1867527109,2492.651769,,,,
-0.8037,11.6094,Gabon,116252,0.103503659,0.105706744,0.112673509,0.134704354,0.204372004,0.424680457,0.113470289,0.103583337,0.102594642,0.102495772,0.102485895,,3.9339,-53.1258,French Guiana,52668,0.109787124,0.103215021,0.10255781,0.102492089,0.102485512,,13.7942,-88.8965,El Salvador,310444,0.102973143,0.104029105,0.107368349,0.117927967,0.151320409,0.256916584,,Suriname,0.016944866,0.006892194,,,Gabon,0.999917811,8.21889E-05,Suriname,1861164756,223993.8327,,,,
64,26,Finland,636019,0.102886247,0.103754317,0.106499392,0.115180082,0.142630835,0.229437738,0.112609386,0.103497247,0.102586026,0.102494931,0.102484787,,47.4116,28.3699,Moldova,207925,0.109593001,0.103195608,0.102555869,0.102491895,0.102485471,,-32.5228,-55.7658,Uruguay,171237,0.102970589,0.104021027,0.107342805,0.11784719,0.151064969,0.256108812,,Kenya,0.016926082,0.002346765,,,Finland,0.999913163,8.68371E-05,Kenya,1859137067,4171.068664,,,,
3.2028,73.2207,Maldives,110249,0.103806281,0.106663717,0.115699724,0.144274088,0.23463416,0.520377796,0.116360408,0.103872349,0.102623543,0.102498663,0.102486176,,6,12,Cameroon,149000,0.109236938,0.103160002,0.102552309,0.10249154,0.102485471,,5,-58.75,Guyana,8079,0.102958179,0.103981783,0.107218705,0.117454751,0.14982397,0.252184428,,Equatorial Guinea,0.016798219,0.006133872,,,Maldives,0.999907774,9.22261E-05,Equatorial Guinea,1845332801,35525.42741,,,,
-22.9576,18.4904,Namibia,58610,0.103303011,0.105072239,0.110667029,0.128359309,0.18430721,0.361230009,0.10874888,0.103111196,0.102547428,0.102491051,0.102485427,,14.4974,-14.4524,Senegal,143852,0.109198359,0.103156144,0.102551923,0.102491506,0.102485471,,41.1533,20.1683,Albania,56815,0.10295759,0.103979921,0.107212817,0.117436129,0.149765082,0.251998207,,S. Korea,0.016396771,0.003027378,,,Namibia,0.999901794,9.82059E-05,S. Korea,1801968080,936.4911001,,,,
21.0079,10.9408,Mauritania,69937,0.103025049,0.104193245,0.107887407,0.119569371,0.156510985,0.273330626,0.107002909,0.102936599,0.102529967,0.102489311,0.102485271,,15.7835,-90.2308,Guatemala,240745,0.109073248,0.103143633,0.102550671,0.102491347,0.102484787,,55.1694,23.8813,Lithuania,634751,0.102952604,0.103964155,0.107162959,0.117278465,0.149266504,0.250421565,,Philippines,0.016041777,0.000909735,,,Mauritania,0.999900339,9.96607E-05,Philippines,1763591281,701.1310071,,,,
47.1625,19.5033,Hungary,417890,0.10274279,0.103300664,0.105064817,0.110643559,0.128285089,0.184072503,0.107758977,0.103012206,0.102537516,0.102489905,0.102484787,,34,9,Tunisia,139527,0.109047919,0.1031411,0.102550419,0.102491347,0.102485471,,33,44,Iraq,1567133,0.102952567,0.103964038,0.107162589,0.117277295,0.149262805,0.250409869,,Ethiopia,0.015507311,0.001854203,,,Hungary,0.999876753,0.000123247,Ethiopia,1705759448,1961.928445,,,,
-13.254308,34.301525,Malawi,44296,0.102944003,0.103936957,0.10707695,0.117006482,0.14840642,0.24770174,0.105541112,0.10279042,0.10251535,0.102487846,0.102485129,,-32.5228,-55.7658,Uruguay,171237,0.108841871,0.103120496,0.102548359,0.102491129,0.102485471,,37.0902,-95.7129,USA,81102397,0.102951526,0.103960746,0.107152179,0.117244377,0.149158708,0.250080684,,Kazakhstan,0.014428087,0.001227091,,,Malawi,0.999873612,0.000126388,Kazakhstan,1588787709,652.628571,,,,
1.5,10,Equatorial Guinea,51944,0.10310868,0.10445771,0.108723717,0.122214017,0.164874091,0.29977709,0.106981321,0.10293444,0.102529753,0.102489285,0.102485206,,-22.9576,18.4904,Namibia,58610,0.10874888,0.103111196,0.102547428,0.102491051,0.102485427,,51.9194,19.1451,Poland,2660665,0.102949756,0.103955147,0.107134475,0.117188392,0.148981668,0.249520834,,Guadeloupe,0.013973799,0.011820338,,,Equatorial Guinea,0.999858606,0.000141394,Guadeloupe,1539471854,52017.97106,,,,
22.3,114.2,Hong Kong,780415,0.103088433,0.104393683,0.108521245,0.121573743,0.162849365,0.293374342,0.11934818,0.104171126,0.102653421,0.102501651,0.102486462,,18.1096,-77.2975,Jamaica,56494,0.108714311,0.103107739,0.102547082,0.102491018,0.102485427,,15.2,-86.2419,Honduras,141114,0.102946926,0.103946198,0.107106174,0.117098896,0.148698658,0.248625878,,Cyprus,0.013486177,0.010168226,,,Hong Kong,0.999854059,0.000145941,Cyprus,1486485990,5184.162401,,,,
6.6111,20.9394,CAR,31042,0.103193196,0.104724972,0.109568873,0.124886635,0.17332565,0.326503264,0.10643171,0.102879479,0.102524256,0.102488734,0.102485169,,-1.8312,-78.1834,Ecuador,326552,0.108688612,0.10310517,0.102546825,0.102491055,0.102484787,,-14.235,-51.9253,Brazil,14352484,0.102945089,0.103940389,0.107087806,0.117040811,0.148514977,0.248045029,,Belize,0.013485477,0.01271415,,,CAR,0.999851359,0.000148641,Belize,1486409944,186617.6955,,,,
-26.5225,31.4659,Eswatini,30007,0.103055026,0.104288041,0.108187177,0.120517328,0.15950869,0.2828102,0.105608479,0.102797156,0.102516024,0.102487912,0.102485129,,-16.2902,-63.5887,Bolivia,239073,0.108640309,0.103100339,0.10254634,0.10249098,0.102485754,,-13.254308,34.301525,Malawi,44296,0.102944003,0.103936957,0.10707695,0.117006482,0.14840642,0.24770174,,Malaysia,0.013416336,0.003994167,,,Eswatini,0.999845099,0.000154901,Malaysia,1478892608,1199.497301,,,,
3.9193,-56.0278,Suriname,8309,0.103106021,0.104449301,0.108697125,0.122129925,0.164608168,0.298936167,0.104275514,0.10266386,0.102502694,0.102486576,0.102484958,,15.2,-86.2419,Honduras,141114,0.107974598,0.103033768,0.102539684,0.102490301,0.102484787,,39.3999,-8.2245,Portugal,1976482,0.102942809,0.10393318,0.107065009,0.116968721,0.148287008,0.247324127,,CAR,0.012978723,0.005547033,,,Suriname,0.999823325,0.000176675,CAR,1431288860,46108.1393,,,,
22,-80,Cuba,388194,0.103009211,0.104143162,0.107729029,0.119068537,0.15492721,0.26832229,0.112817329,0.103518041,0.102588112,0.102495114,0.102485754,,-18.7669,46.8691,Madagascar,57254,0.107872388,0.103023547,0.102538663,0.102490172,0.102485328,,4.5709,-74.2973,Colombia,2685355,0.102941889,0.10393027,0.107055807,0.11693962,0.148194983,0.247033117,,Madagascar,0.012845649,0.003100139,,,Cuba,0.99982202,0.00017798,Madagascar,1416804498,24745.94784,,,,
48.669,19.699,Slovakia,332393,0.103353663,0.105232415,0.111173551,0.12996107,0.189372423,0.377247617,0.118325835,0.104068892,0.102643198,0.102500628,0.102486391,,47.1625,19.5033,Hungary,417890,0.107758977,0.103012206,0.102537516,0.102489905,0.102484787,,17.0608,-61.7964,Antigua and Barbuda,1875,0.102940939,0.103927266,0.107046307,0.116909581,0.148099991,0.246732728,,New Zealand,0.012724118,0.009138828,,,Slovakia,0.999818175,0.000181825,New Zealand,1403573029,1869.41672,,,,
34,9,Tunisia,139527,0.103040412,0.104241829,0.10804104,0.120055203,0.15804732,0.278188943,0.109047919,0.1031411,0.102550419,0.102491347,0.102485471,,12.5186,-70.0358,Aruba,20869,0.107645381,0.103000846,0.102536393,0.102489948,0.102485307,,33,65,Afghanistan,102381,0.102910904,0.103832286,0.106745953,0.115959777,0.145096446,0.237234686,,Saudi Arabia,0.012232767,0.000655854,,,Tunisia,0.999804434,0.000195566,Saudi Arabia,1350044559,268.6053414,,,,
15,101,Thailand,749213,0.103104962,0.104445952,0.108686534,0.122096433,0.164502256,0.298601242,0.119460057,0.104182314,0.102654541,0.102501762,0.102486462,,9.9456,-9.6966,Guinea,23588,0.10737656,0.102973964,0.102533705,0.102489679,0.102485271,,15.7835,-90.2308,Guatemala,240745,0.102909412,0.103827569,0.106731035,0.115912603,0.144947269,0.236762944,,Mayotte,0.01211754,0.006415907,,,Thailand,0.999795204,0.000204796,Mayotte,1337483825,102883.3711,,,,
-12.8275,45.1662,Mayotte,13000,0.103217617,0.104802199,0.109813087,0.125658905,0.175767783,0.334225967,0.105127043,0.102749013,0.10251121,0.102487428,0.102485057,,41.6086,21.7453,North Macedonia,147002,0.107347876,0.102971096,0.102533418,0.102489671,0.102485471,,56.2639,9.5018,Denmark,2400103,0.102908511,0.103824721,0.10672203,0.115884126,0.144857219,0.236478182,,Trinidad and Tobago,0.011550152,0.008952894,,,Mayotte,0.99978838,0.00021162,Trinidad and Tobago,1275590078,54444.92203,,,,
55.1694,23.8813,Lithuania,634751,0.102952604,0.103964155,0.107162959,0.117278465,0.149266504,0.250421565,0.114271097,0.103663418,0.102602652,0.102496554,0.102486155,,46.1512,14.9955,Slovenia,157467,0.107242186,0.102960527,0.102532363,0.102489574,0.102485471,,42.7339,25.4858,Bulgaria,403213,0.102907206,0.103820593,0.106708977,0.115842848,0.144726684,0.236065392,,Costa Rica,0.010529232,0.001713682,,,Lithuania,0.999753943,0.000246057,Costa Rica,1164041525,7970.32137,,,,
46.1512,14.9955,Slovenia,157467,0.102863905,0.103683665,0.106275971,0.114473562,0.140396624,0.222372541,0.107242186,0.102960527,0.102532363,0.102489574,0.102485471,,21.0079,10.9408,Mauritania,69937,0.107002909,0.102936599,0.102529967,0.102489311,0.102485271,,18.0425,-63.0548,Sint Maarten,2281,0.102902625,0.103806106,0.106663164,0.115697977,0.144268561,0.234616682,,Namibia,0.009696459,0.003901168,,,Slovenia,0.999753509,0.000246491,Namibia,1072877826,18305.37154,,,,
-11.2027,17.8739,Angola,64747,0.10288476,0.103749614,0.106484521,0.115133055,0.142482122,0.228967467,0.105703193,0.102806628,0.102516971,0.102488031,0.102485271,,1.5,10,Equatorial Guinea,51944,0.106981321,0.10293444,0.102529753,0.102489285,0.102485206,,51,9,Germany,11208091,0.102901216,0.103801651,0.106649076,0.115653426,0.144127678,0.234171173,,Lebanon,0.00952381,0.002550129,,,Angola,0.999726162,0.000273838,Lebanon,1053958537,2060.653916,,,,
25.0343,-77.3963,Bahamas,11037,0.103014967,0.104161362,0.107786582,0.119250535,0.155502738,0.270142269,0.104246148,0.102660923,0.102502401,0.102486552,0.102484958,,33,65,Afghanistan,102381,0.106796384,0.102915947,0.102527904,0.102489085,0.102485271,,45.9432,24.9668,Romania,1780963,0.102888054,0.10376003,0.10651746,0.115237219,0.142811518,0.230009107,,Jamaica,0.009448036,0.007333243,,,Bahamas,0.999672796,0.000327204,Jamaica,1045652977,18509.0979,,,,
18.1096,-77.2975,Jamaica,56494,0.103313595,0.105105707,0.110772862,0.128693982,0.185365539,0.364576737,0.108714311,0.103107739,0.102547082,0.102491018,0.102485427,,26,30,Egypt,135000,0.106585879,0.102894897,0.102525794,0.102488891,0.102485471,,64,26,Finland,636019,0.102886247,0.103754317,0.106499392,0.115180082,0.142630835,0.229437738,,Slovakia,0.008589276,0.005025523,,,Jamaica,0.999652616,0.000347384,Slovakia,951434661.8,2862.378756,,,,
12.5186,-70.0358,Aruba,20869,0.10361445,0.106057095,0.113781416,0.138207864,0.215451077,0.459715561,0.107645381,0.103000846,0.102536393,0.102489948,0.102485307,,6.6111,20.9394,CAR,31042,0.10643171,0.102879479,0.102524256,0.102488734,0.102485169,,41.6086,21.7453,North Macedonia,147002,0.102885885,0.103753171,0.106495768,0.115168623,0.142594599,0.22932315,,Venezuela,0.00834112,0.001452577,,,Aruba,0.999646282,0.000353718,Venezuela,924177614,532.8570142,,,,
31.24,36.51,Jordan,810061,0.103389103,0.105344486,0.111527948,0.131081773,0.192916397,0.388454648,0.128223044,0.105058613,0.10274217,0.102510523,0.102487346,,16.25,-61.5833,Guadeloupe,29595,0.106200745,0.102856383,0.102521947,0.102488502,0.102485169,,-11.2027,17.8739,Angola,64747,0.10288476,0.103749614,0.106484521,0.115133055,0.142482122,0.228967467,,Israel,0.007984841,0.000883494,,,Jordan,0.999630956,0.000369044,Israel,885020561.1,399.0431128,,,,
-40.9006,174.886,New Zealand,750808,0.103200156,0.104746982,0.109638475,0.125106734,0.174021664,0.328704256,0.122086518,0.10444496,0.102680805,0.102504396,0.102486721,,10.6918,-61.2225,Trinidad and Tobago,23429,0.106116979,0.102848006,0.102521109,0.102488418,0.102485129,,-16.2902,-63.5887,Bolivia,239073,0.102882894,0.103743711,0.106465855,0.11507403,0.142295469,0.228377218,,Jordan,0.00792393,0.006959364,,,New Zealand,0.99959594,0.00040406,Jordan,878323272.2,1084.268064,,,,
10.6918,-61.2225,Trinidad and Tobago,23429,0.103235185,0.104857755,0.109988771,0.126214469,0.17752463,0.339781605,0.106116979,0.102848006,0.102521109,0.102488418,0.102485129,,41.1533,20.1683,Albania,56815,0.106048574,0.102841166,0.102520425,0.102488341,0.102485271,,-9.19,-75.0152,Peru,3156679,0.102872637,0.103711277,0.106363288,0.114749683,0.141269794,0.225133747,,Oman,0.007646609,0.000999196,,,Trinidad and Tobago,0.9995753,0.0004247,Oman,847820689.8,2741.875121,,,,
-22.3285,24.6849,Botswana,109547,0.103809982,0.106675421,0.115736737,0.144391131,0.235004284,0.521548232,0.116354901,0.103871799,0.102623488,0.102498657,0.102486176,,-11.2027,17.8739,Angola,64747,0.105703193,0.102806628,0.102516971,0.102488031,0.102485271,,46.1512,14.9955,Slovenia,157467,0.102863905,0.103683665,0.106275971,0.114473562,0.140396624,0.222372541,,Uzbekistan,0.007475589,0.001422325,,,Botswana,0.999572178,0.000427822,Uzbekistan,829001583,601.6347764,,,,
-32.5228,-55.7658,Uruguay,171237,0.102970589,0.104021027,0.107342805,0.11784719,0.151064969,0.256108812,0.108841871,0.103120496,0.102548359,0.102491129,0.102485471,,-26.5225,31.4659,Eswatini,30007,0.105608479,0.102797156,0.102516024,0.102487912,0.102485129,,46.8182,8.2275,Switzerland,1000884,0.102859659,0.103670236,0.106233505,0.114339275,0.13997197,0.221029668,,French Guiana,0.00639048,0.002811859,,,Uruguay,0.999555004,0.000444996,French Guiana,709443799,13470.11086,,,,
-21.1351,55.2471,R¨¦union,35419,0.103778894,0.106577112,0.115425854,0.143408035,0.231895459,0.511717265,0.110186516,0.10325496,0.102561804,0.102492489,0.102485552,,-13.254308,34.301525,Malawi,44296,0.105541112,0.10279042,0.10251535,0.102487846,0.102485129,,30.9756,112.2707,China,90410000,0.102838005,0.103601759,0.106016964,0.113654511,0.137806556,0.214182027,,Guinea,0.006377689,0.002782099,,,R¨¦union,0.999551287,0.000448713,Guinea,708032857.1,30016.65495,,,,
35.1264,33.4299,Cyprus,286736,0.103179919,0.104682986,0.109436104,0.124466781,0.171997954,0.322304723,0.114255647,0.103661873,0.102602497,0.102496564,0.102485972,,-12.8275,45.1662,Mayotte,13000,0.105127043,0.102749013,0.10251121,0.102487428,0.102485057,,26,30,Egypt,135000,0.102837753,0.103600963,0.106014445,0.113646546,0.137781369,0.21410238,,Kuwait,0.006268997,0.00090965,,,Cyprus,0.999528888,0.000471112,Kuwait,696042315.3,1137.995313,,,,
56.8796,24.6032,Latvia,248932,0.103002195,0.104120976,0.107658871,0.118846679,0.154225632,0.266103704,0.11064824,0.103301132,0.102566421,0.102492966,0.102485471,,13.1939,-59.5432,Belize,7965,0.104446661,0.102680974,0.102504406,0.10248675,0.102484978,,32,53,Iran,3184857,0.102829362,0.103574428,0.105930534,0.113381195,0.136942253,0.211448862,,Gabon,0.006231628,0.002870173,,,Latvia,0.999494076,0.000505924,Gabon,691919333.1,5951.891865,,,,
5,-58.75,Guyana,8079,0.102958179,0.103981783,0.107218705,0.117454751,0.14982397,0.252184428,0.103830336,0.102619342,0.102498242,0.102486128,0.102484908,,3.9193,-56.0278,Suriname,8309,0.104275514,0.10266386,0.102502694,0.102486576,0.102484958,,-1.8312,-78.1834,Ecuador,326552,0.102828095,0.103570421,0.105917862,0.113341124,0.13681554,0.211048161,,Turks and Caicos,0.006122449,0.013011886,,,Guyana,0.999409851,0.000590149,Turks and Caicos,679871438.4,287229.167,,,,
16.25,-61.5833,Guadeloupe,29595,0.103167851,0.104644826,0.10931543,0.124085178,0.170791221,0.318488696,0.106200745,0.102856383,0.102521947,0.102488502,0.102485169,,25.0343,-77.3963,Bahamas,11037,0.104246148,0.102660923,0.102502401,0.102486552,0.102484958,,53.1424,-7.6921,Ireland,824712,0.102817585,0.103537187,0.105812768,0.113008787,0.135764597,0.207724788,,Ghana,0.006119951,0.001242666,,,Guadeloupe,0.999389739,0.000610261,Ghana,679595761,1547.187137,,,,
13.1939,-59.5432,Belize,7965,0.103179936,0.104683043,0.109436282,0.124467343,0.171999732,0.322310346,0.104446661,0.102680974,0.102504406,0.10248675,0.102484978,,14.6415,-61.0242,Martinique,12227,0.104219371,0.102658245,0.102502133,0.102486522,0.102484958,,52.9399,-73.5491,Canada,5402249,0.102796218,0.10346962,0.105599101,0.112333112,0.133627925,0.200968038,,Aruba,0.005063291,0.005514815,,,Belize,0.999275077,0.000724923,Aruba,562855690.5,26970.89897,,,,
14.6415,-61.0242,Martinique,12227,0.102980848,0.104053471,0.1074454,0.118171623,0.152090919,0.25935315,0.104219371,0.102658245,0.102502133,0.102486522,0.102484958,,21.694,-71.7979,Turks and Caicos,2367,0.104066156,0.102642924,0.102500601,0.102486368,0.102484944,,23.6345,-102.5528,Mexico,1334331,0.102743266,0.10330217,0.105069579,0.110658616,0.128332703,0.184223071,,R¨¦union,0.003853565,0.005536677,,,Martinique,0.998826956,0.001173044,R¨¦union,428898424.5,12109.27537,,,,
21.694,-71.7979,Turks and Caicos,2367,0.103512647,0.105735166,0.112763389,0.134988579,0.205270803,0.427522708,0.104066156,0.102642924,0.102500601,0.102486368,0.102484944,,5,-58.75,Guyana,8079,0.103830336,0.102619342,0.102498242,0.102486128,0.102484908,,47.1625,19.5033,Hungary,417890,0.10274279,0.103300664,0.105064817,0.110643559,0.128285089,0.184072503,,Maldives,0.003694906,0.002357837,,,Turks and Caicos,0.998572834,0.001427166,Maldives,411305382.2,3730.694902,,,,
